vt1datrhob
 103
    0.071281729	      309.09399	      0.0000000	      30.761292
    0.071754469	      311.08099	      0.0000000	      30.959040
    0.072623379	      318.53192	      0.0000000	      31.700562
    0.075056381	      312.19858	      0.0000000	      31.070265
     0.18532469	      306.89163	      0.0000000	      30.217518
     0.18697641	      305.63638	      0.0000000	      30.093922
     0.18713498	      304.50674	      0.0000000	      29.982695
     0.19098984	      302.49844	      0.0000000	      29.784948
     0.28386964	      285.15668	      0.0000000	      27.807114
     0.28631990	      296.81116	      0.0000000	      28.943607
     0.28659039	      293.51758	      0.0000000	      28.622431
     0.29061711	      283.00327	      0.0000000	      27.597111
     0.37210147	      251.03658	      0.0000000	      25.025864
     0.37585943	      256.24606	      0.0000000	      25.545172
     0.37609301	      255.25385	      0.0000000	      25.446255
     0.37945545	      247.81270	      0.0000000	      24.704391
     0.45214906	      227.25867	      0.0000000	      22.656256
     0.45789673	      235.21143	      0.0000000	      23.449036
     0.45791741	      232.35376	      0.0000000	      23.164116
     0.45979911	      223.65741	      0.0000000	      22.297014
     0.59078616	      167.88423	      0.0000000	      16.653200
     0.59837307	      163.39731	      0.0000000	      16.207464
     0.60122183	      167.51595	      0.0000000	      16.616056
     0.60191616	      167.64096	      0.0000000	      16.628431
     0.72262285	      136.28285	      0.0000000	      13.601173
     0.72263133	      129.05099	      0.0000000	      12.696911
     0.72444630	      138.64124	      0.0000000	      13.836535
     0.72971867	      127.42336	      0.0000000	      12.535871
     0.73685675	      130.94865	      0.0000000	      13.068532
     0.74013584	      121.02011	      0.0000000	      11.904129
     0.74070120	      132.68625	      0.0000000	      13.241953
     0.74194991	      119.76421	      0.0000000	      11.780250
     0.74264154	      139.46790	      0.0000000	      13.861313
     0.74355945	      137.97270	      0.0000000	      13.712654
     0.74759632	      130.57726	      0.0000000	      13.031371
     0.74932649	      136.35382	      0.0000000	      13.551633
     0.75747973	      133.18484	      0.0000000	      13.291492
     0.75966786	      132.24342	      0.0000000	      13.142852
     0.76110019	      131.12221	      0.0000000	      13.031371
     0.76185797	      128.39647	      0.0000000	      12.821962
     0.76408424	      130.99246	      0.0000000	      13.081192
     0.77671654	      130.75200	      0.0000000	      12.994211
     0.77709465	      126.83694	      0.0000000	      12.622551
     0.77801154	      121.87677	      0.0000000	      12.170565
     0.77847306	      125.43502	      0.0000000	      12.482971
     0.78213197	      123.27448	      0.0000000	      12.310144
     0.78317027	      127.03781	      0.0000000	      12.642491
     0.79010739	      120.28059	      0.0000000	      12.011034
     0.79577732	      118.96009	      0.0000000	      11.838217
     0.79763432	      117.62492	      0.0000000	      11.705279
     0.79952590	      122.34503	      0.0000000	      12.217088
     0.81340336	      113.55523	      0.0000000	      11.299816
     0.82176702	      114.16174	      0.0000000	      11.407770
     0.82470891	      117.19554	      0.0000000	      11.710922
     0.83339680	      104.46151	      0.0000000	      10.412642
     0.83560232	      101.95052	      0.0000000	      10.162208
     0.83838071	      108.36088	      0.0000000	      10.801466
     0.84132496	      103.68015	      0.0000000	      10.359919
     0.84596160	      102.69144	      0.0000000	      10.261063
     0.85513841	      92.105118	      0.0000000	      9.1802578
     0.85583772	      97.879044	      0.0000000	      9.7799711
     0.85776440	      92.303665	      0.0000000	      9.2000275
     0.86167724	      98.106583	      0.0000000	      9.8059530
     0.86458666	      95.770317	      0.0000000	      9.5690823
     0.86515505	      98.772804	      0.0000000	      9.8724833
     0.87069970	      84.561470	      0.0000000	      8.4355164
     0.87351030	      84.228554	      0.0000000	      8.4022512
     0.87397821	      83.781532	      0.0000000	      8.3498812
     0.87491201	      90.093857	      0.0000000	      8.9876852
     0.88389831	      85.266357	      0.0000000	      8.5220032
     0.88896812	      83.403519	      0.0000000	      8.3357315
     0.89489371	      73.231293	      0.0000000	      7.3045745
     0.89809406	      74.297775	      0.0000000	      7.4110184
     0.90033177	      76.283943	      0.0000000	      7.6238971
     0.90621996	      74.500496	      0.0000000	      7.4471993
     0.90871685	      74.753326	      0.0000000	      7.4708900
     0.91038095	      77.134422	      0.0000000	      7.7105799
     0.91483155	      63.031834	      0.0000000	      6.2867255
     0.91506200	      65.239471	      0.0000000	      6.5121803
     0.91830850	      69.654945	      0.0000000	      6.9533534
     0.91866772	      63.524448	      0.0000000	      6.3409839
     0.93242050	      57.176888	      0.0000000	      5.7154431
     0.93814531	      55.857647	      0.0000000	      5.5837531
     0.94328111	      49.336060	      0.0000000	      5.0000000
     0.94730178	      50.324219	      0.0000000	      5.0240617
     0.95163224	      50.193607	      0.0000000	      5.0174761
     0.95462981	      46.931911	      0.0000000	      5.0000000
     0.95962187	      48.402649	      0.0000000	      5.0000000
     0.95983028	      50.727978	      0.0000000	      5.0701537
     0.96110620	      50.379864	      0.0000000	      5.0312800
     0.96332479	      48.784687	      0.0000000	      5.0000000
     0.96515912	      51.672226	      0.0000000	      5.1557517
     0.96566123	      48.590599	      0.0000000	      5.0000000
     0.98694356	      40.220921	      0.0000000	      5.0000000
     0.99448325	      41.469940	      0.0000000	      5.0000000
     0.99640001	      39.561199	      0.0000000	      5.0000000
      1.0023837	      37.466450	      0.0000000	      5.0000000
      1.0180612	      46.444561	      0.0000000	      5.0000000
      1.0188388	      48.857925	      0.0000000	      5.0000000
      1.0199909	      48.985863	      0.0000000	      5.0000000
      1.0250620	      42.348709	      0.0000000	      5.0000000
      1.0255291	      46.004818	      0.0000000	      5.0000000
      1.0610031	      52.281998	      0.0000000	      5.2281833
