ersplpsi
 501
        0.0000000	      8.7046722
     0.0020000001	      9.5163083
     0.0040000002	      11.090890
     0.0060000001	      12.996178
     0.0080000004	      14.969783
     0.0099999998	      16.882164
      0.012000000	      18.677262
      0.014000000	      20.337678
      0.016000001	      21.866807
      0.017999999	      23.279465
      0.020000000	      24.594358
      0.022000000	      25.826713
      0.024000000	      26.988059
      0.026000001	      28.087378
      0.028000001	      29.131832
      0.029999999	      30.127247
      0.032000002	      31.078302
      0.034000002	      31.988104
      0.035999998	      32.859924
      0.037999999	      33.696845
      0.039999999	      34.501516
      0.041999999	      35.276243
      0.044000000	      36.023019
      0.046000000	      36.796410
      0.048000000	      37.547526
      0.050000001	      38.277711
      0.052000001	      38.988181
      0.054000001	      39.679875
      0.056000002	      40.353268
      0.057999998	      41.009250
      0.059999999	      41.648673
      0.061999999	      42.272317
      0.064000003	      42.880897
      0.066000000	      43.475066
      0.068000004	      44.055433
      0.070000000	      44.622554
      0.071999997	      45.176946
      0.074000001	      45.719093
      0.075999998	      46.249439
      0.078000002	      46.768395
      0.079999998	      47.276329
      0.082000002	      47.779586
      0.083999999	      48.272307
      0.086000003	      48.754826
      0.088000000	      49.227468
      0.090000004	      49.690534
      0.092000000	      50.144301
      0.093999997	      50.589035
      0.096000001	      51.024987
      0.097999997	      51.452390
       0.10000000	      51.871478
       0.10200000	      52.282772
       0.10400000	      52.685835
       0.10600000	      53.080869
       0.10800000	      53.468990
       0.11000000	      53.849036
       0.11200000	      54.222636
       0.11400000	      54.590335
       0.11600000	      54.950795
       0.11800000	      55.304012
       0.12000000	      55.650975
       0.12200000	      55.990937
       0.12400000	      56.324169
       0.12600000	      56.651527
       0.12800001	      56.972292
       0.13000000	      57.286710
       0.13200000	      57.595578
       0.13400000	      57.898212
       0.13600001	      58.194847
       0.13800000	      58.486150
       0.14000000	      58.771298
       0.14200000	      59.051369
       0.14399999	      59.326271
       0.14600000	      59.595022
       0.14800000	      59.859339
       0.15000001	      60.117569
       0.15200000	      60.371576
       0.15400000	      60.619645
       0.15600000	      60.863512
       0.15800001	      61.101551
       0.16000000	      61.335491
       0.16200000	      61.563765
       0.16400000	      61.787689
       0.16599999	      62.006739
       0.16800000	      62.221426
       0.17000000	      62.430903
       0.17200001	      62.636494
       0.17399999	      62.836863
       0.17600000	      63.033582
       0.17800000	      63.225182
       0.18000001	      63.413353
       0.18200000	      63.596671
       0.18400000	      63.775806
       0.18600000	      63.951139
       0.18799999	      64.121670
       0.19000000	      64.288213
       0.19200000	      64.451604
       0.19400001	      64.610943
       0.19599999	      64.766363
       0.19800000	      64.917158
       0.20000000	      65.065046
       0.20200001	      65.208501
       0.20400000	      65.348171
       0.20600000	      65.484595
       0.20800000	      65.616632
       0.20999999	      65.744831
       0.21200000	      65.869444
       0.21400000	      65.991244
       0.21600001	      66.110036
       0.21799999	      66.225207
       0.22000000	      66.336278
       0.22200000	      66.444031
       0.22400001	      66.548913
       0.22600000	      66.649714
       0.22800000	      66.747277
       0.23000000	      66.842149
       0.23199999	      66.933184
       0.23400000	      67.020511
       0.23600000	      67.105058
       0.23800001	      67.187705
       0.23999999	      67.267520
       0.24200000	      67.344128
       0.24400000	      67.417779
       0.24600001	      67.487736
       0.24800000	      67.554028
       0.25000000	      67.617655
       0.25200000	      67.677994
       0.25400001	      67.735935
       0.25600001	      67.792648
       0.25799999	      67.847048
       0.25999999	      67.898170
       0.26199999	      67.945933
       0.26400000	      67.990311
       0.26600000	      68.033265
       0.26800001	      68.073198
       0.27000001	      68.109876
       0.27200001	      68.143364
       0.27399999	      68.173885
       0.27599999	      68.202517
       0.27800000	      68.230477
       0.28000000	      68.256594
       0.28200001	      68.279942
       0.28400001	      68.300990
       0.28600001	      68.319149
       0.28799999	      68.334295
       0.28999999	      68.346460
       0.29200000	      68.355679
       0.29400000	      68.362335
       0.29600000	      68.368614
       0.29800001	      68.374009
       0.30000001	      68.377765
       0.30199999	      68.379126
       0.30399999	      68.377348
       0.30599999	      68.372254
       0.30800000	      68.364572
       0.31000000	      68.355126
       0.31200001	      68.344738
       0.31400001	      68.334739
       0.31600001	      68.323065
       0.31799999	      68.309117
       0.31999999	      68.292586
       0.32200000	      68.273483
       0.32400000	      68.251817
       0.32600001	      68.227601
       0.32800001	      68.200843
       0.33000001	      68.171873
       0.33199999	      68.142524
       0.33399999	      68.113354
       0.33600000	      68.083459
       0.33800000	      68.052164
       0.34000000	      68.018792
       0.34200001	      67.982667
       0.34400001	      67.943296
       0.34599999	      67.901470
       0.34799999	      67.858292
       0.34999999	      67.816846
       0.35200000	      67.774941
       0.35400000	      67.731884
       0.35600001	      67.686983
       0.35800001	      67.639545
       0.36000001	      67.589015
       0.36199999	      67.535941
       0.36399999	      67.481215
       0.36600000	      67.426349
       0.36800000	      67.373278
       0.37000000	      67.319764
       0.37200001	      67.265187
       0.37400001	      67.208925
       0.37599999	      67.150359
       0.37799999	      67.088871
       0.38000000	      67.024577
       0.38200000	      66.958612
       0.38400000	      66.892601
       0.38600001	      66.826188
       0.38800001	      66.759272
       0.38999999	      66.691998
       0.39199999	      66.624505
       0.39399999	      66.556936
       0.39600000	      66.489433
       0.39800000	      66.422138
       0.40000001	      66.354930
       0.40200001	      66.285211
       0.40400001	      66.212693
       0.40599999	      66.137856
       0.40799999	      66.061177
       0.41000000	      65.983138
       0.41200000	      65.904218
       0.41400000	      65.824897
       0.41600001	      65.747074
       0.41800001	      65.673829
       0.41999999	      65.600090
       0.42199999	      65.524796
       0.42399999	      65.446890
       0.42600000	      65.365313
       0.42800000	      65.279005
       0.43000001	      65.187138
       0.43200001	      65.093156
       0.43399999	      65.000508
       0.43599999	      64.908310
       0.43799999	      64.816445
       0.44000000	      64.724793
       0.44200000	      64.633235
       0.44400001	      64.541650
       0.44600001	      64.449920
       0.44800001	      64.357818
       0.44999999	      64.265140
       0.45199999	      64.172285
       0.45400000	      64.079290
       0.45600000	      63.986193
       0.45800000	      63.893029
       0.46000001	      63.799837
       0.46200001	      63.706653
       0.46399999	      63.613505
       0.46599999	      63.520337
       0.46799999	      63.427168
       0.47000000	      63.334038
       0.47200000	      63.240982
       0.47400001	      63.148040
       0.47600001	      63.055249
       0.47799999	      62.962647
       0.47999999	      62.870202
       0.48199999	      62.777738
       0.48400000	      62.685454
       0.48600000	      62.593390
       0.48800001	      62.501582
       0.49000001	      62.410069
       0.49200001	      62.318888
       0.49399999	      62.228080
       0.49599999	      62.137586
       0.49800000	      62.047209
       0.50000000	      61.957206
