ersplrhob
 501
        0.0000000	      12.021354
     0.0020000001	      11.485515
     0.0040000002	      11.009071
     0.0060000001	      10.597245
     0.0080000004	      10.254192
     0.0099999998	      9.9826967
      0.012000000	      9.7839393
      0.014000000	      9.6573485
      0.016000001	      9.6006039
      0.017999999	      9.6098034
      0.020000000	      9.6797772
      0.022000000	      9.8044920
      0.024000000	      9.9774779
      0.026000001	      10.192215
      0.028000001	      10.442442
      0.029999999	      10.722367
      0.032000002	      11.026793
      0.034000002	      11.351168
      0.035999998	      11.691589
      0.037999999	      12.044761
      0.039999999	      12.407950
      0.041999999	      12.778914
      0.044000000	      13.155848
      0.046000000	      13.537320
      0.048000000	      13.922217
      0.050000001	      14.309697
      0.052000001	      14.699149
      0.054000001	      15.090156
      0.056000002	      15.482469
      0.057999998	      15.875859
      0.059999999	      16.271124
      0.061999999	      16.669610
      0.064000003	      17.071778
      0.066000000	      17.478318
      0.068000004	      17.889086
      0.070000000	      18.304294
      0.071999997	      18.724361
      0.074000001	      19.149674
      0.075999998	      19.580666
      0.078000002	      20.017448
      0.079999998	      20.461617
      0.082000002	      20.915600
      0.083999999	      21.379733
      0.086000003	      21.854180
      0.088000000	      22.339099
      0.090000004	      22.834664
      0.092000000	      23.341061
      0.093999997	      23.858572
      0.096000001	      24.388783
      0.097999997	      24.932681
       0.10000000	      25.490270
       0.10200000	      26.061593
       0.10400000	      26.646587
       0.10600000	      27.239082
       0.10800000	      27.837319
       0.11000000	      28.441037
       0.11200000	      29.049980
       0.11400000	      29.663285
       0.11600000	      30.275468
       0.11800000	      30.872436
       0.12000000	      31.447533
       0.12200000	      31.994420
       0.12400000	      32.514136
       0.12600000	      33.014953
       0.12800001	      33.503784
       0.13000000	      33.980990
       0.13200000	      34.448448
       0.13400000	      34.908394
       0.13600001	      35.364116
       0.13800000	      35.815543
       0.14000000	      36.264650
       0.14200000	      36.713505
       0.14399999	      37.164031
       0.14600000	      37.616337
       0.14800000	      38.071870
       0.15000001	      38.531406
       0.15200000	      38.994948
       0.15400000	      39.463228
       0.15600000	      39.935471
       0.15800001	      40.407225
       0.16000000	      40.877465
       0.16200000	      41.343511
       0.16400000	      41.799483
       0.16599999	      42.251973
       0.16800000	      42.701667
       0.17000000	      43.145812
       0.17200001	      43.583821
       0.17399999	      44.015227
       0.17600000	      44.440362
       0.17800000	      44.861512
       0.18000001	      45.277090
       0.18200000	      45.688437
       0.18400000	      46.098379
       0.18600000	      46.505177
       0.18799999	      46.909782
       0.19000000	      47.312586
       0.19200000	      47.713062
       0.19400001	      48.112153
       0.19599999	      48.509130
       0.19800000	      48.904845
       0.20000000	      49.298230
       0.20200001	      49.690174
       0.20400000	      50.069670
       0.20600000	      50.444119
       0.20800000	      50.815019
       0.20999999	      51.182518
       0.21200000	      51.546906
       0.21400000	      51.906996
       0.21600001	      52.264043
       0.21799999	      52.616989
       0.22000000	      52.966684
       0.22200000	      53.313586
       0.22400001	      53.656826
       0.22600000	      53.997922
       0.22800000	      54.335658
       0.23000000	      54.670381
       0.23199999	      55.002417
       0.23400000	      55.331123
       0.23600000	      55.657102
       0.23800001	      55.971754
       0.23999999	      56.280351
       0.24200000	      56.587421
       0.24400000	      56.890700
       0.24600001	      57.191407
       0.24800000	      57.488360
       0.25000000	      57.781947
       0.25200000	      58.072564
       0.25400001	      58.359255
       0.25600001	      58.643495
       0.25799999	      58.924055
       0.25999999	      59.202198
       0.26199999	      59.478824
       0.26400000	      59.747980
       0.26600000	      60.007634
       0.26800001	      60.263429
       0.27000001	      60.515557
       0.27200001	      60.764462
       0.27399999	      61.010594
       0.27599999	      61.252849
       0.27800000	      61.491964
       0.28000000	      61.728489
       0.28200001	      61.961121
       0.28400001	      62.190415
       0.28600001	      62.416837
       0.28799999	      62.639584
       0.28999999	      62.858729
       0.29200000	      63.069611
       0.29400000	      63.272989
       0.29600000	      63.473251
       0.29800001	      63.672152
       0.30000001	      63.867046
       0.30199999	      64.058657
       0.30399999	      64.247584
       0.30599999	      64.432622
       0.30800000	      64.614982
       0.31000000	      64.795240
       0.31200001	      64.968522
       0.31400001	      65.134564
       0.31600001	      65.297447
       0.31799999	      65.456671
       0.31999999	      65.612648
       0.32200000	      65.766030
       0.32400000	      65.915557
       0.32600001	      66.061200
       0.32800001	      66.205777
       0.33000001	      66.346470
       0.33199999	      66.481169
       0.33399999	      66.609485
       0.33600000	      66.734409
       0.33800000	      66.855810
       0.34000000	      66.973439
       0.34200001	      67.088740
       0.34400001	      67.200500
       0.34599999	      67.308508
       0.34799999	      67.413685
       0.34999999	      67.516345
       0.35200000	      67.613379
       0.35400000	      67.704703
       0.35600001	      67.793269
       0.35800001	      67.878653
       0.36000001	      67.960405
       0.36199999	      68.039013
       0.36399999	      68.115113
       0.36600000	      68.187621
       0.36800000	      68.256779
       0.37000000	      68.322897
       0.37200001	      68.384075
       0.37400001	      68.440451
       0.37599999	      68.493676
       0.37799999	      68.545090
       0.38000000	      68.592982
       0.38200000	      68.637450
       0.38400000	      68.679069
       0.38600001	      68.717805
       0.38800001	      68.752597
       0.38999999	      68.783189
       0.39199999	      68.810481
       0.39399999	      68.835699
       0.39600000	      68.857542
       0.39800000	      68.876090
       0.40000001	      68.891830
       0.40200001	      68.904814
       0.40400001	      68.914542
       0.40599999	      68.920693
       0.40799999	      68.923714
       0.41000000	      68.924607
       0.41200000	      68.922258
       0.41400000	      68.916754
       0.41600001	      68.908478
       0.41800001	      68.897440
       0.41999999	      68.884136
       0.42199999	      68.867644
       0.42399999	      68.848223
       0.42600000	      68.826635
       0.42800000	      68.801957
       0.43000001	      68.774344
       0.43200001	      68.743952
       0.43399999	      68.711220
       0.43599999	      68.676565
       0.43799999	      68.639576
       0.44000000	      68.599855
       0.44200000	      68.557252
       0.44400001	      68.512003
       0.44600001	      68.464101
       0.44800001	      68.414869
       0.44999999	      68.363896
       0.45199999	      68.310585
       0.45400000	      68.254639
       0.45600000	      68.195947
       0.45800000	      68.134591
       0.46000001	      68.070748
       0.46200001	      68.005316
       0.46399999	      67.939352
       0.46599999	      67.871825
       0.46799999	      67.801865
       0.47000000	      67.728836
       0.47200000	      67.653155
       0.47400001	      67.575903
       0.47600001	      67.498940
       0.47799999	      67.420701
       0.47999999	      67.339368
       0.48199999	      67.255011
       0.48400000	      67.168756
       0.48600000	      67.081715
       0.48800001	      66.995070
       0.49000001	      66.907764
       0.49200001	      66.818196
       0.49399999	      66.726316
       0.49599999	      66.632104
       0.49800000	      66.535545
       0.50000000	      66.436813
       0.50199997	      66.338264
       0.50400001	      66.240494
