ersplrhob
 724
        0.0000000	      4.2308228	      0.0000000
    0.00050000000	      4.2522522	      0.0000000
     0.0010000000	      4.2745817	      0.0000000
     0.0010010010	      4.2746273	      0.0000000
     0.0015000000	      4.2978757	      0.0000000
     0.0020000000	      4.3220175	      0.0000000
     0.0020020020	      4.3221158	      0.0000000
     0.0025000000	      4.3470743	      0.0000000
     0.0030000000	      4.3729273	      0.0000000
     0.0030030030	      4.3730849	      0.0000000
     0.0035000000	      4.3996477	      0.0000000
     0.0040000000	      4.4271140	      0.0000000
     0.0040040040	      4.4273368	      0.0000000
     0.0045000000	      4.4554043	      0.0000000
     0.0050000000	      4.4843915	      0.0000000
     0.0050050050	      4.4846851	      0.0000000
     0.0055000000	      4.5141602	      0.0000000
     0.0060000000	      4.5445788	      0.0000000
     0.0060060060	      4.5449480	      0.0000000
     0.0065000000	      4.5757372	      0.0000000
     0.0070000000	      4.6075002	      0.0000000
     0.0070070070	      4.6079495	      0.0000000
     0.0075000000	      4.6399641	      0.0000000
     0.0080000000	      4.6729894	      0.0000000
     0.0080080080	      4.6735227	      0.0000000
     0.0085000000	      4.7066784	      0.0000000
     0.0090000000	      4.7408878	      0.0000000
     0.0090090090	      4.7415088	      0.0000000
     0.0095000000	      4.7757257	      0.0000000
      0.010000000	      4.8110452	      0.0000000
      0.010010010	      4.8117571	      0.0000000
      0.010500000	      4.8469602	      0.0000000
      0.011000000	      4.8833201	      0.0000000
      0.011011011	      4.8841257	      0.0000000
      0.011500000	      4.9202447	      0.0000000
      0.012000000	      4.9575796	      0.0000000
      0.012012012	      4.9584814	      0.0000000
      0.012500000	      4.9954503	      0.0000000
      0.013000000	      5.0336991	      0.0000000
      0.013013013	      5.0346994	      0.0000000
      0.013500000	      5.0724568	      0.0000000
      0.014000000	      5.1115623	      0.0000000
      0.014014014	      5.1126631	      0.0000000
      0.014500000	      5.1511518	      0.0000000
      0.015000000	      5.1910609	      0.0000000
      0.015015015	      5.1922641	      0.0000000
      0.015500000	      5.2314309	      0.0000000
      0.016000000	      5.2720944	      0.0000000
      0.016016016	      5.2734015	      0.0000000
      0.016500000	      5.3131973	      0.0000000
      0.017000000	      5.3545695	      0.0000000
      0.017017017	      5.3559820	      0.0000000
      0.017500000	      5.3963613	      0.0000000
      0.018000000	      5.4383999	      0.0000000
      0.018018018	      5.4399191	      0.0000000
      0.018500000	      5.4808400	      0.0000000
      0.019000000	      5.5235060	      0.0000000
      0.019019019	      5.5251331	      0.0000000
      0.019500000	      5.5665569	      0.0000000
      0.020000000	      5.6098145	      0.0000000
      0.020020020	      5.6115505	      0.0000000
      0.020500000	      5.6534415	      0.0000000
      0.021000000	      5.6972577	      0.0000000
      0.021021021	      5.6991036	      0.0000000
      0.021500000	      5.7414292	      0.0000000
      0.022000000	      5.7857735	      0.0000000
      0.022022022	      5.7877302	      0.0000000
      0.022500000	      5.8304602	      0.0000000
      0.023000000	      5.8753049	      0.0000000
      0.023023023	      5.8773732	      0.0000000
      0.023500000	      5.9204801	      0.0000000
      0.024000000	      5.9657996	      0.0000000
      0.024024024	      5.9679804	      0.0000000
      0.024500000	      6.0114387	      0.0000000
      0.025000000	      6.0572097	      0.0000000
      0.025025025	      6.0595036	      0.0000000
      0.025500000	      6.1032902	      0.0000000
      0.026000000	      6.1494912	      0.0000000
      0.026026026	      6.1518989	      0.0000000
      0.026500000	      6.1959926	      0.0000000
      0.027000000	      6.2426041	      0.0000000
      0.027027027	      6.2451263	      0.0000000
      0.027500000	      6.2895075	      0.0000000
      0.028000000	      6.3365115	      0.0000000
      0.028028028	      6.3391489	      0.0000000
      0.028500000	      6.3837997	      0.0000000
      0.029000000	      6.4311799	      0.0000000
      0.029029029	      6.4339330	      0.0000000
      0.029500000	      6.4788371	      0.0000000
      0.030000000	      6.5265786	      0.0000000
      0.030030030	      6.5294481	      0.0000000
      0.030500000	      6.5745904	      0.0000000
      0.031000000	      6.6226794	      0.0000000
      0.031031031	      6.6256659	      0.0000000
      0.031500000	      6.6710327	      0.0000000
      0.032000000	      6.7194568	      0.0000000
      0.032032032	      6.7225609	      0.0000000
      0.032500000	      6.7681394	      0.0000000
      0.033000000	      6.8168871	      0.0000000
      0.033033033	      6.8201094	      0.0000000
      0.033500000	      6.8658880	      0.0000000
      0.034000000	      6.9149489	      0.0000000
      0.034034034	      6.9182899	      0.0000000
      0.034500000	      6.9642580	      0.0000000
      0.035000000	      7.0136224	      0.0000000
      0.035035035	      7.0170828	      0.0000000
      0.035500000	      7.0633325	      0.0000000
      0.036000000	      7.1131032	      0.0000000
      0.036500000	      7.1629077	      0.0000000
      0.037000000	      7.2127421	      0.0000000
      0.037037037	      7.2164346	      0.0000000
      0.037500000	      7.2630162	      0.0000000
      0.038000000	      7.3133529	      0.0000000
      0.038500000	      7.3637159	      0.0000000
      0.039000000	      7.4141018	      0.0000000
      0.039039039	      7.4180367	      0.0000000
      0.039500000	      7.4649184	      0.0000000
      0.040000000	      7.5157930	      0.0000000
      0.040500000	      7.5666880	      0.0000000
      0.041000000	      7.6176005	      0.0000000
      0.041041041	      7.6217802	      0.0000000
      0.041500000	      7.6689344	      0.0000000
      0.042000000	      7.7203229	      0.0000000
      0.042500000	      7.7717271	      0.0000000
      0.043000000	      7.8231445	      0.0000000
      0.043043043	      7.8275714	      0.0000000
      0.043500000	      7.8749739	      0.0000000
      0.044000000	      7.9268554	      0.0000000
      0.044500000	      7.9787491	      0.0000000
      0.045000000	      8.0306526	      0.0000000
      0.045045045	      8.0353290	      0.0000000
      0.045500000	      8.0829583	      0.0000000
      0.046000000	      8.1353144	      0.0000000
      0.046500000	      8.1876800	      0.0000000
      0.047000000	      8.2400530	      0.0000000
      0.047047047	      8.2449813	      0.0000000
      0.047500000	      8.2928179	      0.0000000
      0.048000000	      8.3456322	      0.0000000
      0.048500000	      8.3984540	      0.0000000
      0.049000000	      8.4512814	      0.0000000
      0.049049049	      8.4564639	      0.0000000
      0.049500000	      8.5045808	      0.0000000
      0.050000000	      8.5579400	      0.0000000
      0.050500000	      8.6113068	      0.0000000
      0.051000000	      8.6646794	      0.0000000
      0.051500000	      8.7180563	      0.0000000
      0.052000000	      8.7714359	      0.0000000
      0.052052052	      8.7769930	      0.0000000
      0.052500000	      8.8254454	      0.0000000
      0.053000000	      8.8795364	      0.0000000
      0.053500000	      8.9336350	      0.0000000
      0.054000000	      8.9877397	      0.0000000
      0.054500000	      9.0418492	      0.0000000
      0.055000000	      9.0959622	      0.0000000
      0.055500000	      9.1500773	      0.0000000
      0.056000000	      9.2041932	      0.0000000
      0.056056056	      9.2102603	      0.0000000
      0.056500000	      9.2597459	      0.0000000
      0.057000000	      9.3154979	      0.0000000
      0.057500000	      9.3712677	      0.0000000
      0.058000000	      9.4270542	      0.0000000
      0.058500000	      9.4828563	      0.0000000
      0.059000000	      9.5386729	      0.0000000
      0.059500000	      9.5945031	      0.0000000
      0.060500000	      9.7061998	      0.0000000
      0.061500000	      9.8179386	      0.0000000
      0.062500000	      9.9297120	      0.0000000
      0.063500000	      10.041513	      0.0000000
      0.064500000	      10.153334	      0.0000000
      0.065500000	      10.265169	      0.0000000
      0.066066066	      10.328479	      0.0000000
      0.066500000	      10.378879	      0.0000000
      0.067500000	      10.495098	      0.0000000
      0.068500000	      10.611411	      0.0000000
      0.069500000	      10.727813	      0.0000000
      0.070070070	      10.794208	      0.0000000
      0.070500000	      10.845082	      0.0000000
      0.071500000	      10.963497	      0.0000000
      0.072500000	      11.082026	      0.0000000
      0.073073073	      11.150002	      0.0000000
      0.073500000	      11.201239	      0.0000000
      0.074500000	      11.321346	      0.0000000
      0.075500000	      11.441585	      0.0000000
      0.076000000	      11.501752	      0.0000000
      0.076076076	      11.510632	      0.0000000
      0.076500000	      11.560534	      0.0000000
      0.077500000	      11.678294	      0.0000000
      0.078078078	      11.746397	      0.0000000
      0.078500000	      11.796464	      0.0000000
      0.079500000	      11.915206	      0.0000000
      0.080080080	      11.984296	      0.0000000
      0.080500000	      12.035014	      0.0000000
      0.081500000	      12.156310	      0.0000000
      0.082082082	      12.227263	      0.0000000
      0.082500000	      12.278918	      0.0000000
      0.083500000	      12.403117	      0.0000000
      0.084084084	      12.476065	      0.0000000
      0.084500000	      12.528654	      0.0000000
      0.085500000	      12.655774	      0.0000000
      0.086086086	      12.730737	      0.0000000
      0.086500000	      12.784264	      0.0000000
      0.087500000	      12.914341	      0.0000000
      0.088088088	      12.991352	      0.0000000
      0.088500000	      13.045819	      0.0000000
      0.089500000	      13.178886	      0.0000000
      0.090090090	      13.257979	      0.0000000
      0.090500000	      13.313395	      0.0000000
      0.091500000	      13.449500	      0.0000000
      0.092092092	      13.530714	      0.0000000
      0.092500000	      13.587094	      0.0000000
      0.093500000	      13.726302	      0.0000000
      0.094094094	      13.809689	      0.0000000
      0.094500000	      13.867145	      0.0000000
      0.095500000	      14.009765	      0.0000000
      0.096096096	      14.095522	      0.0000000
      0.096500000	      14.154168	      0.0000000
      0.097500000	      14.300515	      0.0000000
      0.098098098	      14.388841	      0.0000000
      0.098500000	      14.448666	      0.0000000
      0.099500000	      14.598737	      0.0000000
       0.10010010	      14.689643	      0.0000000
       0.10050000	      14.750639	      0.0000000
       0.10150000	      14.904439	      0.0000000
