zbar2,exlti,gammahat,bthet,exlte,qhatHeati,Snbi,exlni,xne,xer,eiolC,xnC,vtorC,vtorD,vtorDhat,xmomtor1,xmomtor2,xte,xnuioni,xnuati,vpolD,y22,qhatHeate,nudrag,vtorChat,fiolC,miol,rhor,miolC,fiol,intrin,intrinC,eiol,qHeati,fz1,qnbi,q,vpolC,gamC,xti,xni,fracz,y11,qHeate,gamma
6.0,1.4528426000000001,2.6733782896528973e+18,0.0093917710196779955,1.6961674,1767.9483074773984,9.4403874984442528e+19,1.6103487999999999,4.38e+19,8040.0,0.00090964964337703254,2.45e+17,90000.0,101075.0114827286,43793.116122963045,0.075470291188236505,0.00048026548937968685,1810.0,0.0,0.0,-4.0250000000000004,0.0098882654893796863,0.0,27.952481334112726,89776.67611696219,0.0001733705892409769,0.11124525294328763,0.050000000000000003,0.0010623678123538129,0.065168598405444089,57281.895359765556,223.32388303780758,0.11468492296164741,1767.8443359249131,1.47e+18,82672.769173253691,0.40799999999999997,-1.6100000000000001,0.0,2180.0,3.85e+19,0.025000000000000001,0.32588753226750028,0.0,2.6734555012630139e+18
6.0,1.3284433,2.8949673834053709e+18,0.010330948121645797,1.5583727000000001,1966.3199469414722,9.28699050709707e+19,1.5806667999999999,4.37e+19,8600.0,0.00090861847492765301,2.45e+17,90000.0,101099.73542443448,43851.977345808198,0.07571150307449627,0.00048180047411043077,1810.0,0.0,0.0,-5.3499999999999996,0.0098898004741104304,0.0,28.038887879427435,89776.916239997692,0.00017316277912990673,0.11117895607145259,0.055,0.0010612255297620572,0.065112239524216672,57247.758078626277,223.08376000230993,0.11459062330939111,1966.0738593741921,1.47e+18,83004.65591651389,0.41399999999999998,-2.1400000000000001,0.0,2180.0,3.85e+19,0.025000000000000001,0.32689674433078703,0.0,2.894763617412139e+18
6.0,1.2366385,3.1107992477645476e+18,0.011270125223613595,1.4561192999999999,2162.7051429429289,9.1357336150685385e+19,1.5582024999999999,4.37e+19,9150.0,0.00090765136316636372,2.45e+17,90000.0,101054.91670760798,43971.991551013169,0.07589968964459981,0.00048425583236788941,1800.0,0.0,0.0,-6.9499999999999993,0.009892255832367889,0.0,28.144667549247927,89777.652571492581,0.00017296881791869129,0.11111398107735096,0.059999999999999998,0.0010601570956181247,0.065057137736926132,57082.925156594807,222.34742850741912,0.1144979419137255,2162.312500427337,1.47e+18,83280.816963681427,0.42099999999999999,-2.7799999999999998,0.0,2170.0,3.84e+19,0.025000000000000001,0.32726914517545252,0.0,3.1103199967145544e+18
6.0,1.1685497,3.3210792955594076e+18,0.012209302325581395,1.3823637,2358.700788149386,8.9866014925965672e+19,1.5443286000000001,4.36e+19,9710.0,0.00090734824262141622,2.45e+17,90000.0,101081.41017788228,44024.871820966626,0.076062771753632824,0.00048529633019895945,1800.0,0.0,0.0,-8.8499999999999996,0.0098932963301989595,0.0,28.234051031534822,89777.715983302798,0.00017291843317937444,0.11106261821617668,0.065000000000000002,0.001059854746807521,0.065014962534569357,57056.538356915655,222.28401669719983,0.11442180265077398,2358.1863430169678,1.47e+18,83529.008524578414,0.42699999999999999,-3.54,0.0,2170.0,3.84e+19,0.025000000000000001,0.32831046154030696,0.0,3.3203946869817242e+18
6.0,1.1195200999999999,3.5260874243175485e+18,0.013148479427549195,1.3300582999999999,2554.5065802508179,8.8395788099190637e+19,1.5373287,4.35e+19,10300.0,0.00090713670707182612,2.45e+17,90000.0,101043.73249364943,44144.176227615615,0.076368080660055168,0.00048851644286458261,1800.0,0.0,0.0,-11.049999999999999,0.0098965164428645828,0.0,28.359828588075604,89778.269904941713,0.00017288785209135392,0.11101313289057857,0.070000000000000007,0.0010596580649394457,0.064974570309444826,56899.556266033811,221.73009505828497,0.11434794506130028,2553.8671106961901,1.47e+18,83935.894169713254,0.432,-4.4199999999999999,0.0,2160.0,3.83e+19,0.025000000000000001,0.32890611073339587,0.0,3.525202578407554e+18
6.0,1.0883271999999999,3.7259190680281902e+18,0.014087656529516993,1.2987181999999999,2748.7421181729683,8.6946502372739514e+19,1.5410846,4.34e+19,10800.0,0.00090766660366104629,2.45e+17,90000.0,101075.62594484564,44193.698573011694,0.076374571731418275,0.00048983691293710678,1790.0,0.0,0.0,-13.574999999999999,0.0098978369129371063,0.0,28.463827149796888,89778.13196748351,0.0001730177100981544,0.11097873826779149,0.074999999999999997,0.0010603172742362629,0.064948495932678443,56881.927371833946,221.86803251649226,0.11429233553492649,2748.0126916611212,1.47e+18,84015.279215919494,0.438,-5.4299999999999997,0.0,2160.0,3.82e+19,0.025000000000000001,0.32925288662536373,0.0,3.7249215850440817e+18
6.0,1.0724062000000001,3.9208048357554207e+18,0.015026833631484795,1.2853064999999999,2942.7875180824481,8.5518004448991347e+19,1.5537297999999999,4.34e+19,11400.0,0.00090831861848489413,2.45e+17,89900.0,100938.97694591657,44205.190492716691,0.076586969654081904,0.00049119915092277655,1790.0,0.0,0.0,-16.474999999999998,0.0098991991509227769,0.0,28.603581220198084,89678.479099678952,0.00017317399336763128,0.11094682917252621,0.080000000000000002,0.0010611174538425916,0.064924779789759274,56733.786453199878,221.52090032104633,0.1142397315718868,2941.9681196038555,1.47e+18,84320.569356500593,0.443,-6.5899999999999999,0.0,2150.0,3.82e+19,0.025000000000000001,0.33049373476902871,0.0,3.9197040082237834e+18
6.0,1.0702157000000001,4.1107810832537262e+18,0.015966010733452596,1.288686,3136.5051462448132,8.4110141030325305e+19,1.5779459,4.33e+19,12000.0,0.00090977789278157562,2.45e+17,89900.0,100978.59443486898,44252.80460214601,0.076727881631301342,0.00049339451442700335,1780.0,0.0,0.0,-19.774999999999999,0.0099013945144270036,0.0,28.728322497689661,89678.117440707763,0.00017350521283657192,0.11093119123010295,0.085000000000000006,0.0010628498531156121,0.064916498270661524,56725.78983272297,221.88255929224249,0.11420673442132749,3135.6425545427146,1.47e+18,84549.563493927766,0.44900000000000001,-7.9100000000000001,0.0,2150.0,3.81e+19,0.025000000000000001,0.33106912561499779,0.0,4.1096838893622461e+18
6.0,1.0804240000000001,4.2960593521150054e+18,0.016905187835420391,1.3066533,3331.7670441169921,8.2722758819120431e+19,1.6114733000000001,4.32e+19,12700.0,0.00091139278336217679,2.45e+17,89900.0,100943.04934111398,44355.711503739811,0.076852361618619469,0.00049549548938320441,1780.0,0.0,0.0,-23.475000000000001,0.0099034954893832041,0.0,28.857113183469355,89678.235802932395,0.00017387015494637302,0.11091868989545646,0.089999999999999997,0.0010647619573846215,0.064911192100734177,56587.337837374165,221.76419706760311,0.1141775168972704,3330.8658231590789,1.47e+18,84761.347514431094,0.45400000000000001,-9.3900000000000006,0.0,2140.0,3.8e+19,0.025000000000000001,0.33167247206655842,0.0,4.2949819118266127e+18
6.0,1.0991614000000001,4.4766397639954442e+18,0.017844364937388193,1.3353242999999999,3526.1825255618769,8.1355704517755978e+19,1.6506050000000001,4.31e+19,13400.0,0.00091387273379321871,2.45e+17,89900.0,100906.45519101075,44449.092183002271,0.07686287840543285,0.00049687084985042338,1780.0,0.0,0.0,-27.5,0.0099048708498504223,0.0,28.980334513611915,89678.149616586641,0.00017442298304570211,0.11092339226424984,0.095000000000000001,0.0010676732507396841,0.064922214929350727,56457.363008008484,221.85038341335274,0.11416897945136957,3525.3017894837644,1.47e+18,84848.157549001815,0.45900000000000002,-11.0,0.0,2130.0,3.79e+19,0.025000000000000001,0.33220412538814614,0.0,4.4757087548455711e+18
6.0,1.1164542,4.6527272817811948e+18,0.018783542039355991,1.3625598000000001,3719.6448571378232,8.000882482861097e+19,1.681073,4.3e+19,14100.0,0.00091654491974658091,2.45e+17,89900.0,100939.60337444482,44477.90113389671,0.076815082971228354,0.00049656188200398283,1770.0,0.0,0.0,-32.25,0.009904561882003983,0.0,29.080807781110057,89677.49854505925,0.00017501756358714854,0.11093191767825208,0.10000000000000001,0.0010708065861138698,0.06493686642431036,56461.702240548111,222.50145494075508,0.11416503757839233,3718.7949530621609,1.47e+18,84869.626838976212,0.46400000000000002,-12.9,0.0,2130.0,3.79e+19,0.025000000000000001,0.33335823473042764,0.0,4.6519674412463473e+18
6.0,1.1095108,4.8258853806783805e+18,0.019722719141323793,1.3604843,3913.4556763117689,7.8681966454064595e+19,1.6687595,4.29e+19,14800.0,0.00091055424375036055,2.45e+17,89800.0,100796.65723490302,44549.862907427458,0.076709185703386876,0.00049718916659602602,1770.0,0.0,0.0,-37.25,0.0099051891665960252,0.0,29.234682207899908,89579.447189645012,0.00017373333078613936,0.11077001137978017,0.105,0.0010639289976083846,0.064789443020495913,56246.79432747556,220.55281035498217,0.11395872968223314,3911.9153188398004,1.47e+18,84828.639828511659,0.46899999999999997,-14.9,0.0,2120.0,3.78e+19,0.025000000000000001,0.33385791881880128,0.0,4.8238550144097014e+18
6.0,1.0528470000000001,4.9951384083050537e+18,0.020661896243291594,1.2971330999999999,4106.1179794169602,7.737497609649596e+19,1.5767933000000001,4.28e+19,15500.0,0.0009023704381466509,2.45e+17,89800.0,100744.34995898069,44734.246206539254,0.076549013553891349,0.00049746706420963872,1760.0,0.0,0.0,-42.75,0.0099054670642096387,0.0,29.355554719188415,89581.914479545565,0.00017197344903767305,0.11056495781232745,0.11,0.0010545169979941217,0.064600987996738676,56010.103752441435,218.08552045442886,0.11370118988147093,4103.6854560035426,1.47e+18,84727.772622849196,0.47399999999999998,-17.100000000000001,0.0,2110.0,3.77e+19,0.025000000000000001,0.33434245859601608,0.0,4.9914637578735585e+18
6.0,0.96543794999999999,5.1583697974905252e+18,0.021601073345259389,1.1950293999999999,4296.0784814152339,7.6087700458284188e+19,1.4354943,4.27e+19,16200.0,0.00090436405863727348,2.45e+17,89800.0,100780.25355770822,44772.031035840235,0.076290256233801201,0.00049710406322556633,1760.0,0.0,0.0,-49.0,0.0099051040632255668,0.0,29.470000091538104,89581.428689845969,0.00017241971263947799,0.1105612442291513,0.115,0.0010568659549290609,0.06460383255760363,56008.222521867981,218.57131015403132,0.11368311412060933,4293.6807250500351,1.47e+18,84517.69865223892,0.47899999999999998,-19.600000000000001,0.0,2110.0,3.76e+19,0.025000000000000001,0.33475846812781135,0.0,5.1548820967791729e+18
6.0,0.88616163000000003,5.3169691754839409e+18,0.022540250447227191,1.1020719999999999,4486.3098873465169,7.48199862418084e+19,1.3052934,4.26e+19,16900.0,0.00090926551515484806,2.45e+17,89700.0,100656.94745356815,44754.407939115241,0.076287531458980123,0.00049841187219867009,1750.0,0.0,0.0,-55.75,0.0099064118721986696,0.0,29.644396845989998,89480.769317173719,0.00017349630348421758,0.11061505635576845,0.12,0.0010625751851637722,0.064661334142646354,55902.53951445291,219.23068282627966,0.11373345665686219,4484.2192962876088,1.47e+18,84591.414923057586,0.48399999999999999,-22.300000000000001,0.0,2100.0,3.75e+19,0.025000000000000001,0.33546286215267529,0.0,5.3141952739557499e+18
6.0,0.83053350000000004,5.4731347854879007e+18,0.023479427549194989,1.037757,4675.8857253869983,7.3571680149447754e+19,1.2194069999999999,4.24e+19,17500.0,0.00090595325842580357,2.4333333333333334e+17,89700.0,100665.59458163159,44951.015477130582,0.075885343288436685,0.00049372816934544362,1750.0,0.0,0.0,-62.999999999999993,0.0098377281693454444,0.0,29.754058246169631,89482.07094487999,0.00017279255498308307,0.11050656157032906,0.125,0.0010587903466937874,0.064564760380104266,55714.579104501012,217.92905512001494,0.11359125148321644,4673.2662570035782,1.46e+18,84218.384928046304,0.48899999999999999,-25.199999999999999,0.0,2090.0,3.74e+19,0.025000000000000001,0.33580631475449141,0.0,5.4694858637447578e+18
6.0,0.78874272000000001,5.6258783722849905e+18,0.02441860465116279,0.99031022999999996,4863.433769659443,7.2342628883581321e+19,1.1649626,4.23e+19,18100.0,0.00090001261345784101,2.4333333333333334e+17,89600.0,100519.67009849251,45019.231749339961,0.075526237961865889,0.00049270914845542539,1740.0,0.0,0.0,-70.75,0.0098367091484554258,0.0,29.905233986295901,89383.993922142035,0.00017151909789126887,0.11034612857303157,0.13,0.0010519674062382995,0.06441888250633504,55500.438349152551,216.00607785796896,0.11338743104240313,4859.998571001378,1.46e+18,83896.291903968566,0.49399999999999999,-28.300000000000001,0.0,2080.0,3.73e+19,0.025000000000000001,0.33622641392800257,0.0,5.6208341672494039e+18
6.0,0.76240039000000004,5.7745821019888271e+18,0.025357781753130592,0.96189829000000004,5049.437622389687,7.1132679146588291e+19,1.1426038000000001,4.22e+19,18600.0,0.00089494076134464433,2.4333333333333334e+17,89600.0,100468.39542042815,45173.604419093339,0.075121682402682591,0.00049138734904980537,1730.0,0.0,0.0,-79.25,0.0098353873490498057,0.0,30.022461807191593,89385.706086200167,0.0001704349426102617,0.11020248893228503,0.13500000000000001,0.0010461468320216523,0.06428911657220554,55294.791001334808,214.29391379983002,0.11320384983567126,5045.2698073123447,1.46e+18,83523.092298349118,0.499,-31.699999999999999,0.0,2070.0,3.72e+19,0.025000000000000001,0.33663057722792528,0.0,5.7683185197508864e+18
6.0,0.74643075000000003,5.919436842048556e+18,0.02629695885509839,0.94628866,5234.0325472697059,6.9941677640847737e+19,1.1439549,4.21e+19,19200.0,0.00089017834230300803,2.4333333333333334e+17,89500.0,100324.10461194422,45231.941555065219,0.074717986779417628,0.00049006406423158014,1730.0,0.0,0.0,-88.249999999999986,0.0098340640642315801,0.0,30.176569511764988,89287.340787768087,0.0001694182098920077,0.1100648304870224,0.14000000000000001,0.0010406832649585646,0.064165089137125805,55092.163056878999,212.65921223190688,0.11302747712326976,5229.1547305205131,1.46e+18,83150.156552953762,0.503,-35.299999999999997,0.0,2060.0,3.71e+19,0.025000000000000001,0.33706409671233029,0.0,5.9120155322497362e+18
6.0,0.73340123999999995,6.0603988145316547e+18,0.027236135957066185,0.93446368000000002,5417.2165008331967,6.8769471068738806e+19,1.1589228,4.2e+19,19800.0,0.00088627138595031587,2.4333333333333334e+17,89500.0,100275.6599625964,45377.648955598605,0.07431517568377069,0.00048873944368605954,1720.0,0.0,0.0,-98.249999999999986,0.0098327394436860602,0.0,30.300289497277497,89288.769966071093,0.0001685870747628489,0.10994412682357409,0.14499999999999999,0.0010362074693297057,0.064057221486279833,54898.011006997796,211.23003392890391,0.11287145682685117,5411.718366989895,1.46e+18,82777.50995739318,0.50800000000000001,-39.299999999999997,0.0,2050.0,3.7e+19,0.025000000000000001,0.33752507105443097,0.0,6.0520002830330952e+18
6.0,0.71742421000000001,6.1976543631599452e+18,0.028175313059033986,0.91861123,5599.4760854724327,6.7615906132640637e+19,1.1786724,4.18e+19,20300.0,0.00088270179516509453,2.4333333333333334e+17,89400.0,100135.29111311803,45428.134194727354,0.073957812524023017,0.00048770734546103704,1720.0,0.0,0.0,-108.75,0.0098317073454610368,0.0,30.465058707534368,89190.116736036522,0.00016782913304910795,0.10983010955295397,0.14999999999999999,0.0010321212173650496,0.063955726708089411,54707.156918390676,209.88326396348302,0.11272346283532723,5593.3861737642146,1.46e+18,82454.856150003005,0.51300000000000001,-43.5,0.0,2040.0,3.69e+19,0.025000000000000001,0.33805714883021809,0.0,6.1883464709285284e+18
6.0,0.69858027,6.331158253776468e+18,0.029114490161001788,0.89895269,5779.4124629282196,6.6480829534932369e+19,1.2030751,4.17e+19,20900.0,0.00087997496353368334,2.4333333333333334e+17,89400.0,100089.47971094784,45564.773721586957,0.073556219769416023,0.0004863771778231313,1710.0,0.0,0.0,-120.0,0.0098303771778231307,0.0,30.594844941096881,89191.263165291864,0.00016725346175852849,0.10973310509611561,0.155,0.0010290087193777846,0.063870361927182817,54524.705989360882,208.73683470813168,0.11259582359895835,5772.8272982432427,1.46e+18,82082.257270834059,0.51800000000000002,-48.0,0.0,2030.0,3.68e+19,0.025000000000000001,0.33856877091938725,0.0,6.3211265388958177e+18
6.0,0.67501849000000003,6.4610911844792146e+18,0.03005366726296959,0.87306013000000005,5958.1597609907012,6.5364087977993077e+19,1.2295399,4.16e+19,21400.0,0.00087761454892566781,2.4333333333333334e+17,89300.0,99950.464792536601,45604.636746182994,0.073155587167030481,0.00048504612744715948,1700.0,0.0,0.0,-131.75,0.0098290461274471597,0.0,30.761860403247113,89092.322080575366,0.00016675703847801924,0.10964349751483451,0.16,0.0010263195926850375,0.063792010188573542,54345.828046353607,207.67791942462819,0.11247703425613516,5951.115264734085,1.46e+18,81710.024664010532,0.52300000000000002,-52.700000000000003,0.0,2020.0,3.67e+19,0.025000000000000001,0.33910430470527758,0.0,6.4504117744452884e+18
6.0,0.65231311000000003,6.5874090874263521e+18,0.030992844364937384,0.84801293,6135.8068029546821,6.4265528164201931e+19,1.2580278,4.14e+19,22000.0,0.00087608563953115446,2.4333333333333334e+17,89200.0,99812.955488467152,45637.722892004123,0.072755937145902644,0.00048371433621592836,1700.0,0.0,0.0,-144.49999999999997,0.0098277143362159279,0.0,30.931982508557319,88993.185541515239,0.00016644011109729961,0.10957087023752582,0.16500000000000001,0.0010245917360653168,0.063729694309787546,54175.232596463029,206.81445848475977,0.11237850689414897,6128.4064956180064,1.46e+18,81338.181798853184,0.52800000000000002,-57.799999999999997,0.0,2010.0,3.66e+19,0.025000000000000001,0.33966194428426733,0.0,6.5762723917982587e+18
6.0,0.63195252000000002,6.7102856997460398e+18,0.031932021466905193,0.82567175999999998,6309.9924772387285,6.3184996795938038e+19,1.2866508000000001,4.13e+19,22500.0,0.00087495386695503005,2.4333333333333334e+17,89200.0,99764.318149219209,45755.837740473507,0.072119616201296241,0.00048079744134197505,1690.0,0.0,0.0,-158.24999999999997,0.0098247974413419748,0.0,31.04868441701187,88993.956105417441,0.00016620891310155416,0.10950635295614422,0.17000000000000001,0.0010233229935103251,0.063675037349126079,54008.480408745701,206.04389458256318,0.11228965689614462,6302.2806703771384,1.46e+18,80700.677047685516,0.53300000000000003,-63.299999999999997,0.0,2000.0,3.65e+19,0.025000000000000001,0.34000329412343344,0.0,6.698777599548588e+18
6.0,0.61411101000000001,6.8296804018710221e+18,0.032871198568872988,0.80660487000000003,6483.3412602019825,6.2122340575580537e+19,1.3158287,4.12e+19,23000.0,0.00087464441338377518,2.4333333333333334e+17,89100.0,99630.367033180621,45780.518526582942,0.071769089373820497,0.00047977504801180373,1680.0,0.0,0.0,-172.5,0.0098237750480118027,0.0,31.228820479273068,88894.535669275981,0.00016615511899194639,0.10945870423594506,0.17500000000000002,0.0010230052908911139,0.063636268973593146,53849.848506597678,205.46433072401283,0.11222089461865123,6475.4282835753993,1.46e+18,80381.967271786532,0.53800000000000003,-69.0,0.0,1990.0,3.64e+19,0.025000000000000001,0.34064905427811526,0.0,6.8179956567251026e+18
6.0,0.59868829999999995,6.9457585732964782e+18,0.033810375670840782,0.79041943999999997,6655.7969577798831,6.1077406205508575e+19,1.3451517,4.1e+19,23500.0,0.00087476509590737514,2.4333333333333334e+17,89000.0,99496.112661612933,45800.788255995933,0.071375809992254555,0.0004784604342915135,1680.0,0.0,0.0,-187.74999999999997,0.0098224604342915141,0.0,31.407881751164158,88795.01654774147,0.00016619412076124144,0.10941987907082593,0.17999999999999999,0.0010231850553152342,0.063605811550281291,53695.324405617001,204.98345225852901,0.11216263976419431,6647.7365805430354,1.46e+18,80014.735588692856,0.54300000000000004,-75.099999999999994,0.0,1980.0,3.63e+19,0.025000000000000001,0.34127000306139327,0.0,6.9339939195102822e+18
6.0,0.58413981999999998,7.0584850676939244e+18,0.034749552772808584,0.77528923000000005,6826.1911450003472,6.005004038810121e+19,1.3718929,4.09e+19,23900.0,0.00087570143376456897,2.4333333333333334e+17,88900.0,99363.150571384467,45814.428098813361,0.07098355751921899,0.0004771454603041424,1670.0,0.0,0.0,-203.75,0.0098211454603041419,0.0,31.589733034190687,88695.310354753849,0.00016640921142085479,0.10939774150433723,0.185,0.0010243084147005832,0.063591051772829088,53548.722472571106,204.68964524614833,0.11212422874548697,6818.0998646981488,1.46e+18,79647.947391825961,0.54800000000000004,-81.5,0.0,1970.0,3.62e+19,0.025000000000000001,0.34190822941616478,0.0,7.0468388803829422e+18
6.0,0.56999308000000004,7.168015492310742e+18,0.035688729874776386,0.76053099000000002,6993.3237185931121,5.9040089825737646e+19,1.3933536,4.08e+19,24400.0,0.00087710386038381655,2.4333333333333334e+17,88800.0,99225.093329829469,45818.606968464126,0.070362540472559784,0.00047428120540137251,1660.0,0.0,0.0,-220.74999999999997,0.0098182812054013729,0.0,31.753062111263727,88595.499144818794,0.00016672492430350725,0.10938513970849452,0.19,0.0010259709712066342,0.063585262078725252,53406.486361365343,204.50085518120466,0.11209715706149367,6985.2654308603051,1.46e+18,79023.409186740464,0.55300000000000005,-88.299999999999997,0.0,1960.0,3.61e+19,0.025000000000000001,0.34233331945548623,0.0,7.1565962010805012e+18
6.0,0.55607616999999998,7.2743219974275564e+18,0.036627906976744187,0.74601538999999994,7159.652259411906,5.8047401220796932e+19,1.4099440999999999,4.06e+19,24900.0,0.00087931812579102736,2.4333333333333334e+17,88700.0,99094.246081401696,45822.302709462339,0.069976215308535428,0.00047298738125213768,1650.0,0.0,0.0,-238.75,0.0098169873812521367,0.0,31.940595985379233,88495.504206411439,0.00016721625542048509,0.10938898423839066,0.19500000000000001,0.0010285728431430152,0.063594943421700439,53271.943371939356,204.49579358855661,0.11208962606434379,7151.7492779754848,1.46e+18,78661.392633812153,0.55900000000000005,-95.5,0.0,1950.0,3.6e+19,0.025000000000000001,0.34300712561904106,0.0,7.263330740490113e+18
6.0,0.54223007000000001,7.3775490200003297e+18,0.037567084078711982,0.73134840000000001,7326.1580458288763,5.7071821275658289e+19,1.4188603,4.05e+19,25300.0,0.00088203812683664137,2.4333333333333334e+17,88600.0,98965.220261776281,45823.203144499021,0.069632721843355144,0.00047197666616201724,1650.0,0.0,0.0,-257.5,0.0098159766661620167,0.0,32.13465277938834,88395.3972278523,0.00016781698806048534,0.10940307402038642,0.20000000000000001,0.0010317598623966508,0.063614262459905174,53142.017117277261,204.60277214769337,0.11209426795407997,7318.4850423115886,1.46e+18,78346.884879574878,0.56399999999999995,-103.0,0.0,1940.0,3.59e+19,0.025000000000000001,0.34373720253602258,0.0,7.3671065783561513e+18
6.0,0.52942222000000005,7.4797692190175672e+18,0.038506261180679784,0.71791148999999999,7491.6841418082777,5.6113196692700758e+19,1.4219094999999999,4.03e+19,25700.0,0.00087792849051355549,2.4333333333333334e+17,88500.0,98741.867067037369,45934.514034327854,0.069023800558218593,0.00046915618628956773,1640.0,0.0,0.0,-277.5,0.0098131561862895671,0.0,32.308561758887215,88297.385161323429,0.00016694256856208798,0.10927885595742776,0.20500000000000002,0.0010270429694720419,0.063503513249849292,52807.353032709514,202.61483867656651,0.11193563352441313,7483.064359753289,1.46e+18,77732.746938379772,0.56899999999999995,-111.0,0.0,1920.0,3.58e+19,0.025000000000000001,0.34422667209721053,0.0,7.4679870355182858e+18
6.0,0.51700139000000001,7.5804419864326175e+18,0.039445438282647585,0.70496950000000003,7656.2860555035832,5.5171374174303519e+19,1.4170054999999999,4.02e+19,26100.0,0.00086918859156762238,2.4333333333333334e+17,88400.0,98589.764732323471,46025.174180367183,0.06864508597120822,0.00046658205548400373,1630.0,0.0,0.0,-297.5,0.0098105820554840028,0.0,32.475686368211889,88199.895998179389,0.00016506804591901432,0.10906086986399154,0.20999999999999999,0.0010169674920198096,0.063304582176565871,52564.590551956288,200.10400182061011,0.11166630328498155,7645.9015453570146,1.46e+18,77375.35312948779,0.57499999999999996,-119.0,0.0,1910.0,3.58e+19,0.025000000000000001,0.3456073030161711,0.0,7.5660346912584161e+18
6.0,0.50545030999999996,7.6760529600169165e+18,0.040384615384615387,0.69308630000000004,7816.5813030950085,5.4246200422845686e+19,1.4061475999999999,4e+19,26500.0,0.00086849168266216247,2.4333333333333334e+17,88300.0,98450.158050715036,46049.505120218229,0.068045750496968441,0.0004638039016133237,1620.0,0.0,0.0,-320.0,0.0098078039016133243,0.0,32.653101846027475,88100.571071492901,0.00016492987367132072,0.10900646425323923,0.215,0.0010162003394305482,0.063259385259798614,52400.652930496806,199.42892850709433,0.11159026179218091,7805.8696155705593,1.46e+18,76769.705755349758,0.57999999999999996,-128.0,0.0,1900.0,3.57e+19,0.025000000000000001,0.34612486193092384,0.0,7.6613113982270996e+18
6.0,0.49425458999999999,7.7672634604452803e+18,0.041323792486583188,0.68149755999999995,7975.9786509560645,5.3337522140706365e+19,1.3873765,3.99e+19,26900.0,0.0008737211874707357,2.4333333333333334e+17,88100.0,98229.076316165738,45934.79734050727,0.067671520122624854,0.00046254877986438343,1610.0,0.0,0.0,-342.5,0.0098065487798643831,0.0,32.890178681864057,87899.904250226857,0.00016607111750443351,0.10907259162972771,0.22,0.0010222919525297918,0.063327466142569566,52294.278975658468,200.09574977313866,0.11165664358637151,7966.0174800388913,1.46e+18,76416.990159461333,0.58599999999999997,-137.0,0.0,1890.0,3.56e+19,0.025000000000000001,0.34686716547111451,0.0,7.7538782953345618e+18
6.0,0.48350518999999997,7.8577353341353912e+18,0.042262969588550983,0.67044842999999998,8136.879458227545,5.2445186030264705e+19,1.3623567000000001,3.97e+19,27300.0,0.00087245138218702042,2.4333333333333334e+17,88000.0,98014.751592050365,46029.432289774268,0.0672983418429208,0.00046129379854772007,1610.0,0.0,0.0,-367.5,0.0098052937985477207,0.0,33.094977624367296,87801.244522066525,0.00016580956837047191,0.109006467905955,0.22500000000000001,0.0010208602274982908,0.063271390510504677,51985.319302276097,198.75547793348144,0.11156704912863138,8126.4408919574817,1.46e+18,76064.770048919323,0.59099999999999997,-147.0,0.0,1870.0,3.55e+19,0.025000000000000001,0.34763293855675226,0.0,7.8437958189228954e+18
6.0,0.47315180000000001,7.9471496722184356e+18,0.043202146690518778,0.65986361999999998,8296.1001840240151,5.1569038793899819e+19,1.3316218,3.96e+19,27600.0,0.00086598212882947438,2.4333333333333334e+17,87900.0,97869.352321256723,46104.989058790605,0.066751495330599084,0.00045883796225364729,1600.0,0.0,0.0,-392.5,0.0098028379622536466,0.0,33.285495682129685,87703.223330692883,0.00016442578486285082,0.10883454330197333,0.23000000000000001,0.0010134098319621939,0.063115989666571129,51764.363262466119,196.77666930712331,0.11135267366934669,8284.1819335084238,1.46e+18,75515.29734788819,0.59699999999999998,-157.0,0.0,1860.0,3.54e+19,0.025000000000000001,0.34824492347630931,0.0,7.9311237124810271e+18
6.0,0.46318713,8.0338557791799726e+18,0.044141323792486586,0.64963280999999995,8454.4158722495122,5.070892713399083e+19,1.3013716,3.95e+19,28000.0,0.0008600941656426625,2.4333333333333334e+17,87700.0,97634.537835856492,46085.689206455616,0.066383457151237779,0.00045760079056094034,1590.0,0.0,0.0,-417.5,0.0098016007905609402,0.0,33.533344097490968,87505.065748483365,0.00016316850687012158,0.10867395190475489,0.23500000000000001,0.0010066309308805299,0.062971388282207955,51548.848629400876,194.93425151664246,0.11115188201647545,8441.1206924637772,1.46e+18,75167.149800586369,0.60299999999999998,-167.0,0.0,1850.0,3.53e+19,0.025000000000000001,0.3490434618313854,0.0,8.0159210351194706e+18
6.0,0.453592,8.1179351022374103e+18,0.045080500894454381,0.63990124999999998,8610.7585519976201,4.9864697752916894e+19,1.2747805000000001,3.93e+19,28300.0,0.00085471071845309168,2.4333333333333334e+17,87600.0,97409.844903863806,46211.518055543471,0.065805120425116548,0.00045490282112059738,1580.0,0.0,0.0,-445.0,0.0097989028211205968,0.0,33.726258706863383,87407.315681810171,0.00016202102611673246,0.10852319687567057,0.23999999999999999,0.0010004348363064869,0.062836160013698295,51198.326848320336,192.68431818982998,0.11096288008237819,8596.1755959091261,1.46e+18,74579.865363444929,0.60899999999999999,-178.0,0.0,1830.0,3.52e+19,0.025000000000000001,0.34963881332712232,0.0,8.0982461689857341e+18
